Id,SalePrice
2197,119761.861033
2198,166378.52365
2199,153548.446707
2200,126053.374593
2201,135815.628429
2202,198398.32863
2203,123169.760932
2204,183893.365766
2205,99328.9144135
2206,113583.841934
2207,185268.463098
2208,250071.472882
2209,193872.258905
2210,122177.599182
2211,122052.509545
2212,115168.161623
2213,105374.005101
2214,131353.429295
2215,104821.88645
2216,150243.843758
2217,91018.4504626
2218,79359.9818812
2219,73881.7395119
2220,84521.1052326
2221,308783.382114
2222,259912.012279
2223,248863.268486
2224,191057.705488
2225,120735.497507
2226,192472.865801
2227,187902.186371
2228,275073.155435
2229,235882.63872
2230,151416.428724
2231,206983.85229
2232,192010.760113
2233,166042.783201
2234,258824.303372
2235,204554.004319
2236,279657.270206
2237,345984.685286
2238,197891.290274
2239,133634.647761
2240,160055.46785
2241,176232.94554
2242,129532.965675
2243,130924.119992
2244,102775.613868
2245,105582.890434
2246,139724.156278
2247,112255.063195
2248,125861.755743
2249,120428.459412
2250,138856.876386
2251,131939.956648
2252,177327.650485
2253,146343.886781
2254,164453.022099
2255,195322.800953
2256,180902.469559
2257,220508.274458
2258,164574.093782
2259,169819.015665
2260,168545.854196
2261,189807.566973
2262,221933.678397
2263,367154.473259
2264,425286.196306
2265,179049.813219
2266,279837.504193
2267,388267.598262
2268,351125.902648
2269,147278.005404
2270,184943.426119
2271,214914.364538
2272,196602.674163
2273,154074.677515
2274,158725.546572
2275,191758.486522
2276,181098.000483
2277,179013.06154
2278,142180.748
2279,117730.134982
2280,121174.85404
2281,163697.856694
2282,189331.626323
2283,106508.532574
2284,101474.161211
2285,151307.079989
2286,123943.883458
2287,332671.689882
2288,267646.914303
2289,424692.417937
2290,472462.31312
2291,353250.57041
2292,412662.081346
2293,524027.875446
2294,413304.547844
2295,440229.886809
2296,242015.978126
2297,309445.074438
2298,326147.421291
2299,385806.435421
2300,341961.387384
2301,260876.065856
2302,222193.064959
2303,234058.430992
2304,224027.762099
2305,174669.645235
2306,174669.645235
2307,186666.291211
2308,217812.419331
2309,269984.690782
2310,219109.013007
2311,205229.612441
2312,179732.848166
2313,171712.800317
2314,165588.644729
2315,172149.644448
2316,178636.531195
2317,180139.322145
2318,168946.071832
2319,171483.861575
2320,208263.935603
2321,241097.288475
2322,169279.667229
2323,172131.664118
2324,164043.71675
2325,203261.852119
2326,157636.214921
2327,211077.905605
2328,221684.407118
2329,184074.759226
2330,174459.684317
2331,377311.65033
2332,399247.442702
2333,316479.379805
2334,257576.926291
2335,240034.214819
2336,359820.527088
2337,224327.622536
2338,276149.696095
2339,223348.795504
2340,402046.963235
2341,204624.975563
2342,221067.111067
2343,211700.632153
2344,220155.099268
2345,222261.033696
2346,214023.515638
2347,191531.173217
2348,213778.213016
2349,168025.897016
2350,272135.200118
2351,221716.0447
2352,240285.45628
2353,223984.886242
2354,135740.716003
2355,144525.668635
2356,152555.727021
2357,186715.027601
2358,182479.821536
2359,121869.631696
2360,111343.522016
2361,144436.975782
2362,258802.500364
2363,136202.315906
2364,165894.965421
2365,238022.574161
2366,189504.587003
2367,198602.888189
2368,205994.438918
2369,213339.247734
2370,171170.353924
2371,153535.191735
2372,194178.881941
2373,277162.625656
2374,328142.120579
2375,232280.782218
2376,283714.006449
2377,358905.984313
2378,131184.714202
2379,189561.024959
2380,138084.867075
2381,143227.248211
2382,188563.039667
2383,196592.572177
2384,236261.998763
2385,161614.033198
2386,133441.075129
2387,128105.300853
2388,120620.190847
2389,127056.164267
2390,143310.950673
2391,139609.878475
2392,118477.247949
2393,167133.027098
2394,140313.546431
2395,201545.127894
2396,137848.434735
2397,193176.05335
2398,122458.453282
2399,37533.7186162
2400,22941.0302347
2401,115069.880199
2402,127618.402581
2403,126443.917556
2404,145148.761961
2405,155911.455271
2406,139326.76506
2407,123308.003576
2408,142131.991052
2409,107265.608438
2410,174528.630944
2411,121509.207575
2412,157910.51388
2413,123410.484888
2414,130932.250234
2415,128889.909428
2416,123923.269036
2417,130914.47186
2418,131270.191772
2419,127894.634947
2420,123005.490637
2421,149857.821998
2422,116197.335477
2423,127921.525244
2424,149991.886236
2425,230102.333874
2426,146275.640328
2427,137317.933817
2428,172254.577836
2429,123983.815786
2430,130124.075116
2431,106396.847781
2432,139094.578865
2433,141774.632539
2434,135409.145803
2435,144326.421931
2436,105810.870952
2437,105626.086756
2438,127202.671906
2439,110675.754327
2440,119688.319274
2441,103362.634774
2442,95483.4090401
2443,128819.482055
2444,127901.799163
2445,71886.1829986
2446,142817.521585
2447,180874.395156
2448,156776.796386
2449,99109.0700672
2450,140568.696324
2451,123603.412008
2452,233906.244569
2453,99785.4143842
2454,125983.060309
2455,109843.956099
2456,130768.451189
2457,126435.888308
2458,120429.427352
2459,113283.770786
2460,127940.784484
2461,111746.540472
2462,131950.943872
2463,120242.359907
2464,175095.518013
2465,132344.491114
2466,107758.050521
2467,154259.907901
2468,71955.493394
2469,59712.3493633
2470,205005.722443
2471,222664.331261
2472,155062.370627
2473,134319.992809
2474,96707.9373853
2475,238862.020486
2476,105839.41723
2477,125999.020228
2478,168865.980501
2479,110865.567922
2480,153239.47317
2481,123567.078418
2482,130275.869752
2483,107940.148972
2484,119975.891889
2485,126566.155272
2486,159711.839594
2487,204235.984103
2488,170339.963458
2489,143020.723466
2490,157049.475176
2491,96752.6134324
2492,165138.732853
2493,142314.893651
2494,153108.600792
2495,83870.7119918
2496,222414.120487
2497,145017.732767
2498,112971.576966
2499,95992.1815669
2500,120610.928366
2501,141324.979686
2502,144230.056959
2503,83211.4164011
2504,182292.32606
2505,217814.411932
2506,251021.387006
2507,261763.401584
2508,249753.552876
2509,207030.706438
2510,216342.970619
2511,170840.384056
2512,190287.388109
2513,196929.025198
2514,231755.782427
2515,144341.157313
2516,160920.727689
2517,137518.269129
2518,157742.763755
2519,211651.002013
2520,195749.877706
2521,178252.058273
2522,212359.699613
2523,129552.170887
2524,134720.523442
2525,143429.148915
2526,135012.573629
2527,111023.229612
2528,131119.515502
2529,124343.633278
2530,122403.344617
2531,239772.032607
2532,221581.478468
2533,180350.567099
2534,222186.257384
2535,331083.93437
2536,238748.827887
2537,250973.774794
2538,173940.610616
2539,184507.104028
2540,173037.042482
2541,175526.373746
2542,159603.068691
2543,134799.871443
2544,132371.653111
2545,130826.538384
2546,131273.351715
2547,142431.468852
2548,145888.528779
2549,151263.171845
2550,257687.750769
2551,134351.553205
2552,123601.254843
2553,70473.1456248
2554,91577.786905
2555,119406.753348
2556,97300.3298463
2557,111021.153963
2558,164329.493737
2559,128177.836544
2560,136717.165893
2561,136975.168646
2562,115277.977585
2563,140543.956157
2564,173025.071988
2565,136300.668256
2566,150102.866152
2567,117073.538294
2568,167898.351565
2569,172903.980187
2570,119448.429836
2571,175138.938486
2572,186139.540171
2573,193190.607028
2574,234537.938016
2575,128335.553445
2576,127498.761064
2577,151240.475019
2578,92236.680262
2579,69967.0790119
2580,122680.178213
2581,134983.709421
2582,123296.867149
2583,319262.198221
2584,155051.328512
2585,180971.800826
2586,213041.57178
2587,204196.721448
2588,156488.023675
2589,148156.026743
2590,212737.790839
2591,194186.777124
2592,198629.123992
2593,257899.526441
2594,171712.208642
2595,205224.961297
2596,336967.576979
2597,191898.717291
2598,292150.772188
2599,328264.681376
2600,229323.210029
2601,147758.960231
2602,85171.9405695
2603,93228.5423327
2604,90643.7407641
2605,65508.3051059
2606,143669.55976
2607,182529.229348
2608,188124.095037
2609,163721.011399
2610,115381.985414
2611,130665.677264
2612,151984.216696
2613,132153.123924
2614,126401.898337
2615,141527.603524
2616,135598.89745
2617,196681.728842
2618,185962.323735
2619,202010.539918
2620,181137.845889
2621,176047.976162
2622,175543.424912
2623,249518.548651
2624,256126.664241
2625,300493.587513
2626,161429.055987
2627,174619.524009
2628,439971.978755
2629,548079.560572
2630,377571.535021
2631,446791.665332
2632,426953.361259
2633,329417.414886
2634,375192.855227
2635,147555.971567
2636,175463.292543
2637,175764.457346
2638,268487.261981
2639,189992.128127
2640,148199.18334
2641,113742.247748
2642,185918.749879
2643,96015.248826
2644,133214.47874
2645,104665.994153
2646,97788.617119
2647,103576.859893
2648,138663.098417
2649,141727.367777
2650,148312.361944
2651,134089.360681
2652,430777.045775
2653,246039.463894
2654,243219.732757
2655,398894.705738
2656,329272.182327
2657,330791.171584
2658,269531.841955
2659,328046.119967
2660,338768.795819
2661,357586.926645
2662,341351.001853
2663,267583.081565
2664,259679.713156
2665,331230.421779
2666,264689.142559
2667,164313.432218
2668,178020.181037
2669,171193.376241
2670,271119.138716
2671,177428.760573
2672,179828.561579
2673,207929.703306
2674,203324.932362
2675,163866.752052
2676,183065.967961
2677,194588.898824
2678,242860.811657
2679,258359.800488
2680,266546.863636
2681,416713.324303
2682,329750.039485
2683,561811.676359
2684,307615.661486
2685,337546.347378
2686,240942.506758
2687,330724.20048
2688,208229.106419
2689,200969.921895
2690,471717.092304
2691,170409.206721
2692,133906.392982
2693,184530.732485
2694,137458.506956
2695,179228.789199
2696,176983.215981
2697,184268.167464
2698,179113.051202
2699,157278.414746
2700,141079.582567
2701,149258.296276
2702,106782.489672
2703,119977.383983
2704,140895.854327
2705,119105.460487
2706,114758.295271
2707,127650.923669
2708,137242.420228
2709,100566.968563
2710,128284.960936
2711,284716.387414
2712,363665.344649
2713,141610.087778
2714,142580.773439
2715,161330.94388
2716,141306.921738
2717,175027.961092
2718,225338.849367
2719,151095.498657
2720,177254.595114
2721,135987.073426
2722,147943.968207
2723,151336.385648
2724,128552.0674
2725,132082.592569
2726,143729.195428
2727,176955.467679
2728,158903.266631
2729,149996.203823
2730,144238.741537
2731,133551.671828
2732,123813.721078
2733,163690.797848
2734,148824.554584
2735,122973.337081
2736,140040.782891
2737,124035.41415
2738,122720.026513
2739,157941.462542
2740,132545.530537
2741,141021.310581
2742,154731.902198
2743,150744.339268
2744,145215.654145
2745,139147.951935
2746,128183.98364
2747,146025.962387
2748,125673.796667
2749,125434.038879
2750,130992.02908
2751,127153.993532
2752,227179.461686
2753,145811.177049
2754,230675.097962
2755,125304.91142
2756,96750.9722689
2757,62942.3153297
2758,81950.8935753
2759,155170.136819
2760,137185.26555
2761,142095.622997
2762,135801.80689
2763,185881.039214
2764,148430.945221
2765,284616.595977
2766,147681.353204
2767,79196.978567
2768,134238.9619
2769,123886.506976
2770,156947.306693
2771,118534.0575
2772,120070.590717
2773,175319.464878
2774,137126.275855
2775,124769.876975
2776,144557.69725
2777,145390.769469
2778,111646.020978
2779,141271.848497
2780,88359.3329444
2781,105224.992329
2782,78714.7855486
2783,99500.4487779
2784,127102.191594
2785,125854.479248
2786,77659.9051579
2787,125171.234645
2788,77232.8605894
2789,189135.467246
2790,81100.2925893
2791,117971.631196
2792,51472.9573723
2793,164814.601549
2794,109111.521347
2795,118316.004563
2796,98390.2922525
2797,200541.468247
2798,117043.935098
2799,117717.978775
2800,60487.3026656
2801,109896.952614
2802,139944.037217
2803,141561.214379
2804,135228.75268
2805,98639.0557418
2806,76334.7718723
2807,168909.198759
2808,159718.710206
2809,132418.569948
2810,133997.924611
2811,160251.111138
2812,143341.226774
2813,127314.694313
2814,128730.069753
2815,106444.040827
2816,217879.992269
2817,146635.082805
2818,134513.698114
2819,136520.29338
2820,136643.363322
2821,101476.560652
2822,203934.322403
2823,251580.89357
2824,183703.645156
2825,144668.173847
2826,128308.491457
2827,136463.963989
2828,205588.383315
2829,192101.022699
2830,203936.164809
2831,180581.727251
2832,241026.91726
2833,284603.084847
2834,193269.221426
2835,209306.875923
2836,185972.59066
2837,157180.01507
2838,150275.174676
2839,176122.614425
2840,200282.936117
2841,188877.666805
2842,205036.507391
2843,146215.905889
2844,149810.078317
2845,126290.005432
2846,191254.661645
2847,188665.308835
2848,232463.295783
2849,198878.096911
2850,281568.149196
2851,228055.808912
2852,226579.838246
2853,226262.556955
2854,140895.97197
2855,206629.430234
2856,183147.419649
2857,180800.486766
2858,207497.675719
2859,133954.013142
2860,128715.58044
2861,130729.359775
2862,181561.178776
2863,127828.200811
2864,244520.808983
2865,134554.730044
2866,133616.411942
2867,92999.0284507
2868,105445.060413
2869,110397.794834
2870,142779.66729
2871,84666.667204
2872,42093.0895256
2873,106191.947393
2874,142763.041119
2875,112212.380724
2876,167916.242564
2877,144274.92723
2878,165621.066132
2879,138816.712834
2880,92733.3177354
2881,144395.760997
2882,158533.767106
2883,177787.399091
2884,182573.091546
2885,182855.954884
2886,212949.81331
2887,94312.2474506
2888,122697.936578
2889,32643.1558456
2890,69947.7822456
2891,138247.463427
2892,65414.7431709
2893,92464.8010271
2894,59036.9124194
2895,341758.176885
2896,305694.114664
2897,205886.391928
2898,132721.3225
2899,222219.303067
2900,155626.02509
2901,207999.626809
2902,179329.858053
2903,349059.143223
2904,338336.410373
2905,97385.3959737
2906,196783.291687
2907,112026.897374
2908,131986.762244
2909,143253.360174
2910,81657.9347186
2911,84198.5709453
2912,151519.998484
2913,89980.3405658
2914,73184.6144248
2915,83554.1128845
2916,87491.228895
2917,168661.76238
2918,117010.472581
2919,228913.361364
